################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.4636481149620182E-02 a         1     0     1     1     1
  2.0614978193041480E-01 a         2     0     1     1     2
 -5.0686696136272573E-02 a         3     0     1     1     3
  7.1211584395221197E-02 a         4     0     1     1     4
  4.1495858458986082E-02 a         5     0     1     1     5
  1.2206966354392379E-01 a         6     0     1     1     6
  2.1381321827209965E-01 a         7     0     1     1     7
 -1.0691553116445847E-02 a         8     0     1     1     8
 -7.8745532985498995E-02 a         9     0     1     1     9
 -1.9721571569911694E-02 a        10     0     1     1    10
  2.4846698440680162E-01 a        11     0     1     1    11
  9.1476001752108876E-02 a        12     0     1     1    12
 -3.5250400581504797E-02 a        13     0     1     1    13
 -8.1808071648384773E-02 a        14     0     1     1    14
 -1.2277726045605476E-01 a        15     0     1     1    15
 -1.1004809350068864E-01 a        16     0     1     1    16
  1.0227192606203751E-01 a        17     0     1     1    17
 -6.9965546412154064E-02 a        18     0     1     1    18
 -3.2172038265262506E-02 a        19     0     1     1    19
 -4.8019456585707707E-02 a        20     0     1     1    20
  4.5780077480090650E-02 a        21     0     2     1     1
 -1.2965926381877343E-02 a        22     0     2     1     2
 -3.8007835263466100E-02 a        23     0     2     1     3
  1.1169468746676962E-01 a        24     0     2     1     4
  2.5346760082162557E-02 a        25     0     2     1     5
  1.5647671516423048E-01 a        26     0     2     1     6
 -4.1955675361869497E-02 a        27     0     2     1     7
 -2.1150469229434218E-01 a        28     0     2     1     8
  1.3962224535447484E-01 a        29     0     2     1     9
  3.0268410749203105E-02 a        30     0     2     1    10
  2.9718949533838113E-01 a        31     0     2     1    11
  6.9772295538756052E-02 a        32     0     2     1    12
 -5.7604920921943151E-02 a        33     0     2     1    13
 -8.9095774144099374E-02 a        34     0     2     1    14
  1.5649737512057396E-01 a        35     0     2     1    15
  3.8778920496036963E-02 a        36     0     2     1    16
 -1.7886631341724638E-01 a        37     0     2     1    17
 -9.2541518996907324E-02 a        38     0     2     1    18
