################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.4299647130880258E-01 a         1     0     1     1     1
 -4.0386042528206473E-01 a         2     0     1     1     2
 -5.6938976898447335E-01 a         3     0     1     1     3
 -2.5624624558889675E-01 a         4     0     1     1     4
 -4.3879769283956882E-01 a         5     0     1     1     5
  5.2664032551941964E-01 a         6     0     1     1     6
  4.3439020947648295E-02 a         7     0     1     1     7
 -4.2635740994030008E-01 a         8     0     1     1     8
 -2.9535768841264343E-01 a         9     0     1     1     9
  1.0187351427265509E-01 a        10     0     1     1    10
  8.6707410512487137E-01 a        11     0     1     1    11
 -2.4670145761417003E-02 a        12     0     1     1    12
  5.7203060704784037E-01 a        13     0     1     1    13
  3.6254630178447450E-01 a        14     0     1     1    14
  6.3669176095046032E-01 a        15     0     1     1    15
 -1.7996222617448165E-01 a        16     0     1     1    16
 -3.3112470731835270E-01 a        17     0     1     1    17
 -2.9528863931172493E+00 a        18     0     1     1    18
  3.2824716198833198E-01 a        19     0     1     1    19
 -1.0327577216444320E-02 a        20     0     1     1    20
 -8.3842307137751954E-02 a        21     0     2     1     1
  1.7596002419740697E-01 a        22     0     2     1     2
 -1.3563353074797405E-01 a        23     0     2     1     3
  8.4710622380376299E-02 a        24     0     2     1     4
 -1.0355434429066487E-01 a        25     0     2     1     5
  2.0589047445313682E-01 a        26     0     2     1     6
 -1.1783423976141762E-01 a        27     0     2     1     7
 -1.2024043452988149E-01 a        28     0     2     1     8
 -9.7287188042820757E-03 a        29     0     2     1     9
 -1.9557665143848352E-02 a        30     0     2     1    10
 -5.0982186566217412E-02 a        31     0     2     1    11
 -1.9275784297837542E-01 a        32     0     2     1    12
  1.5812995326614285E-01 a        33     0     2     1    13
  1.0504607389577493E-01 a        34     0     2     1    14
  2.5614670261909389E-01 a        35     0     2     1    15
 -2.9307190487394991E-01 a        36     0     2     1    16
  1.7602121076633340E-01 a        37     0     2     1    17
 -7.5627106226128504E-02 a        38     0     2     1    18
 -6.0427105384065483E-03 a        39     0     2     1    19
 -8.1975932916114200E-02 a        40     0     2     1    20
 -4.1616912595638225E-02 a        41     0     3     1     1
  9.3127888146197213E-02 a        42     0     3     1     2
 -3.0044511471043028E-01 a        43     0     3     1     3
 -2.3931232848138740E-02 a        44     0     3     1     4
 -8.8677895579926849E-02 a        45     0     3     1     5
  1.4926044069933866E-01 a        46     0     3     1     6
 -1.8061552684231708E-02 a        47     0     3     1     7
 -5.4601425047187943E-02 a        48     0     3     1     8
 -6.7511153274271762E-02 a        49     0     3     1     9
 -7.5735037392693744E-02 a        50     0     3     1    10
 -1.8953571673662284E-01 a        51     0     3     1    11
 -1.8750289258975528E-01 a        52     0     3     1    12
  5.4956029349485347E-02 a        53     0     3     1    13
 -1.8148589186376562E-01 a        54     0     3     1    14
  9.8315132692325849E-02 a        55     0     3     1    15
 -5.2130097669765639E-02 a        56     0     3     1    16
  2.4691664797466695E-01 a        57     0     3     1    17
 -7.9108706764901934E-02 a        58     0     3     1    18
 -1.7864278976986479E-02 a        59     0     3     1    19
 -4.2143629661917457E-03 a        60     0     3     1    20
 -2.7335971584022421E-02 a        61     0     4     1     1
  6.0779744792483370E-01 a        62     0     4     1     2
 -5.5013245109177833E-01 a        63     0     4     1     3
  6.1001476811053910E-02 a        64     0     4     1     4
  1.0007912614856451E+00 a        65     0     4     1     5
  3.3150119886283536E-01 a        66     0     4     1     6
  7.7508909709306950E-01 a        67     0     4     1     7
  4.5658332972030252E-01 a        68     0     4     1     8
  1.8984135362561194E+00 a        69     0     4     1     9
 -1.4407919248117598E+00 a        70     0     4     1    10
 -1.7101543056657995E-01 a        71     0     4     1    11
  6.2720050750999257E-01 a        72     0     4     1    12
 -1.2802900097516914E-01 a        73     0     4     1    13
 -2.2479457915981471E-01 a        74     0     4     1    14
 -5.2920383603543353E-01 a        75     0     4     1    15
 -4.6356923612693934E-01 a        76     0     4     1    16
  5.4670409057123615E-01 a        77     0     4     1    17
 -8.4049885091071763E-01 a        78     0     4     1    18
 -7.8245764923724503E-01 a        79     0     4     1    19
 -3.0509116456951080E-01 a        80     0     4     1    20
 -5.1761530852285953E-01 a        81     0     5     1     1
  1.9098181224193264E-01 a        82     0     5     1     2
  3.7918548566265536E-01 a        83     0     5     1     3
  3.1359977679185969E-01 a        84     0     5     1     4
  5.8323357976519585E-01 a        85     0     5     1     5
 -8.4410342697754714E-01 a        86     0     5     1     6
  1.3086907627945458E-02 a        87     0     5     1     7
  1.8955335446730420E-01 a        88     0     5     1     8
  5.5645025094172429E-01 a        89     0     5     1     9
 -6.2476470154204500E-01 a        90     0     5     1    10
 -1.5820767531818438E+00 a        91     0     5     1    11
 -1.3373781336417778E-01 a        92     0     5     1    12
 -4.8935192671960759E-01 a        93     0     5     1    13
 -3.2224430817294097E-01 a        94     0     5     1    14
 -5.1062803033779103E-01 a        95     0     5     1    15
  7.9893366172766073E-02 a        96     0     5     1    16
  1.1694371684207276E+00 a        97     0     5     1    17
  2.1620760985889929E+00 a        98     0     5     1    18
 -3.6107810476318386E-01 a        99     0     5     1    19
 -7.6960976277922555E-01 a       100     0     5     1    20
 -2.5255788678374436E-01 a       101     0     6     1     1
 -2.5495706142255781E-01 a       102     0     6     1     2
 -1.5031604350447600E-01 a       103     0     6     1     3
  1.6368370325144443E-01 a       104     0     6     1     4
  2.7693259359629407E-01 a       105     0     6     1     5
 -2.4972416973345435E-01 a       106     0     6     1     6
 -3.0440724911950144E-03 a       107     0     6     1     7
 -5.3670980478866669E-02 a       108     0     6     1     8
  1.9288910108562279E-01 a       109     0     6     1     9
 -1.2220530865111005E-01 a       110     0     6     1    10
  1.1570946089844303E-01 a       111     0     6     1    11
  1.3729866720629269E-01 a       112     0     6     1    12
 -1.7885576263767525E-01 a       113     0     6     1    13
 -1.4444496903709267E-01 a       114     0     6     1    14
  4.4731943574452114E-02 a       115     0     6     1    15
 -1.7257088781110810E-01 a       116     0     6     1    16
 -3.8770068461204538E-02 a       117     0     6     1    17
 -4.3774874870851424E-02 a       118     0     6     1    18
 -1.9622975309498161E-01 a       119     0     6     1    19
  4.6581473168574021E-02 a       120     0     6     1    20
  7.1412668597281070E-02 a       121     0     7     1     1
 -2.0831943575137374E-01 a       122     0     7     1     2
 -1.2007605218319750E-01 a       123     0     7     1     3
  2.2297906029415149E-01 a       124     0     7     1     4
  1.1411353449123551E-01 a       125     0     7     1     5
 -1.1307119637659034E-01 a       126     0     7     1     6
 -9.9434288238974225E-02 a       127     0     7     1     7
 -1.4131188442565301E-01 a       128     0     7     1     8
  1.1955291760487298E-01 a       129     0     7     1     9
  8.8830842996667048E-02 a       130     0     7     1    10
  5.1759405084410310E-03 a       131     0     7     1    11
  9.2877804346929826E-02 a       132     0     7     1    12
 -7.8319554021615875E-02 a       133     0     7     1    13
  1.0336864719903210E-01 a       134     0     7     1    14
  7.5257356374417161E-02 a       135     0     7     1    15
  1.1159247329749243E-01 a       136     0     7     1    16
  9.4596262596145939E-02 a       137     0     7     1    17
  8.2368282952211033E-02 a       138     0     7     1    18
  3.5749442722173319E-01 a       139     0     7     1    19
  6.4477915387991386E-02 a       140     0     7     1    20
 -2.7560191386344185E-01 a       141     0     8     1     1
 -6.3704740787291414E-01 a       142     0     8     1     2
  7.4059102264890098E-01 a       143     0     8     1     3
  1.6867996597029919E-01 a       144     0     8     1     4
 -1.5099731323829644E+00 a       145     0     8     1     5
 -6.3488828187060431E-01 a       146     0     8     1     6
 -8.9449673875687613E-02 a       147     0     8     1     7
 -5.4327523984259796E-01 a       148     0     8     1     8
 -2.6002915336437353E+00 a       149     0     8     1     9
  1.1282928419275549E+00 a       150     0     8     1    10
 -3.5373255086713512E-01 a       151     0     8     1    11
 -2.8263232252225832E+00 a       152     0     8     1    12
 -7.0268774015817448E-01 a       153     0     8     1    13
 -1.2574313415595861E+00 a       154     0     8     1    14
  3.1593622300222557E-01 a       155     0     8     1    15
  6.5024047098448767E-01 a       156     0     8     1    16
 -1.0192077060376672E+00 a       157     0     8     1    17
  7.5846419217412775E-01 a       158     0     8     1    18
  6.2006790409614732E-01 a       159     0     8     1    19
  3.6101009592429645E-01 a       160     0     8     1    20
  3.7604016258671485E-01 a       161     0     9     1     1
  2.6944552377406716E-01 a       162     0     9     1     2
 -5.1846584226111159E-02 a       163     0     9     1     3
 -7.5496148905205937E-02 a       164     0     9     1     4
  7.7372739277810287E-01 a       165     0     9     1     5
  1.3286113702626185E-03 a       166     0     9     1     6
 -3.3076047177467949E-01 a       167     0     9     1     7
 -1.4913012089701880E-01 a       168     0     9     1     8
 -2.3138031561971600E-01 a       169     0     9     1     9
  5.8601501885344465E-01 a       170     0     9     1    10
  8.7820382662101981E-01 a       171     0     9     1    11
  1.7788690376899807E-01 a       172     0     9     1    12
 -2.9735641278929781E-01 a       173     0     9     1    13
  7.8614324246331047E-01 a       174     0     9     1    14
  1.8810253291907411E-01 a       175     0     9     1    15
 -8.7663816171502151E-01 a       176     0     9     1    16
 -7.9008805199223919E-01 a       177     0     9     1    17
  1.0524098544509783E+00 a       178     0     9     1    18
 -4.9486393309843490E-01 a       179     0     9     1    19
  8.3022299640225272E-01 a       180     0     9     1    20
  7.0491409417987275E-02 a       181     0    10     1     1
  2.4245027446379658E-01 a       182     0    10     1     2
  1.2522676643446840E-01 a       183     0    10     1     3
 -1.0004235783827330E-01 a       184     0    10     1     4
  1.2940681092248746E-01 a       185     0    10     1     5
  4.1600482103532975E-02 a       186     0    10     1     6
 -2.0930529613548884E-01 a       187     0    10     1     7
 -6.7223031532245223E-02 a       188     0    10     1     8
 -1.0608972801177206E-01 a       189     0    10     1     9
  1.8748360439458150E-01 a       190     0    10     1    10
 -1.8275617890665691E-01 a       191     0    10     1    11
 -3.5315960676437032E-02 a       192     0    10     1    12
 -1.2368259001544883E-01 a       193     0    10     1    13
  2.8678125710931320E-02 a       194     0    10     1    14
 -2.0588080420752575E-01 a       195     0    10     1    15
 -2.2180911979365539E-01 a       196     0    10     1    16
 -6.5285627210186811E-02 a       197     0    10     1    17
  3.4367993103714520E-03 a       198     0    10     1    18
  5.7382049774469659E-02 a       199     0    10     1    19
  1.7724356761736529E-01 a       200     0    10     1    20
  1.9396372023603328E-01 a       201     0    11     1     1
 -5.1628853021645403E-02 a       202     0    11     1     2
 -1.1957160234377479E-02 a       203     0    11     1     3
 -2.0831072187971619E-01 a       204     0    11     1     4
  1.6699663577281043E-01 a       205     0    11     1     5
  8.9898558536656584E-02 a       206     0    11     1     6
 -1.6138345484998443E-02 a       207     0    11     1     7
  7.9065950535562576E-02 a       208     0    11     1     8
 -3.8653311794567160E-03 a       209     0    11     1     9
 -2.0792042796521990E-01 a       210     0    11     1    10
  3.5485400642204712E-01 a       211     0    11     1    11
 -3.1126091028691028E-01 a       212     0    11     1    12
  7.2271999336175105E-02 a       213     0    11     1    13
 -1.8143924835190883E-01 a       214     0    11     1    14
 -9.1524705391508338E-02 a       215     0    11     1    15
 -1.3412566269244805E-01 a       216     0    11     1    16
  1.4589973749514767E-01 a       217     0    11     1    17
  1.4174959097367887E-01 a       218     0    11     1    18
 -8.7089370808101599E-02 a       219     0    11     1    19
  7.7587814340855779E-02 a       220     0    11     1    20
 -2.9244468671134838E-01 a       221     0    12     1     1
  6.8125470931614485E-01 a       222     0    12     1     2
 -5.0218560589574801E-01 a       223     0    12     1     3
 -4.5365784450773827E-01 a       224     0    12     1     4
  4.1964037326609394E-01 a       225     0    12     1     5
  9.5060170252124243E-01 a       226     0    12     1     6
 -1.9416619554737916E-01 a       227     0    12     1     7
  6.9242081228180075E-01 a       228     0    12     1     8
  8.4455290470027866E-01 a       229     0    12     1     9
 -1.3539850846539643E+00 a       230     0    12     1    10
  5.9225337139714596E-01 a       231     0    12     1    11
  2.1404978118859037E+00 a       232     0    12     1    12
 -1.0326921721780251E-01 a       233     0    12     1    13
  8.3850499251571481E-02 a       234     0    12     1    14
  2.7378640013786504E-01 a       235     0    12     1    15
  1.0944746877919115E-01 a       236     0    12     1    16
  7.7738273218578194E-02 a       237     0    12     1    17
 -3.1456117154113350E-01 a       238     0    12     1    18
  9.1790146983774148E-02 a       239     0    12     1    19
  5.8159583588061593E-02 a       240     0    12     1    20
  3.4979438094915022E-01 a       241     0    13     1     1
 -5.2762991325453945E-01 a       242     0    13     1     2
 -1.1659468189163176E-01 a       243     0    13     1     3
  2.0325710678525247E-01 a       244     0    13     1     4
  2.3010561198817048E-01 a       245     0    13     1     5
  7.5223365333767001E-01 a       246     0    13     1     6
  1.9630276591919402E-01 a       247     0    13     1     7
 -3.5405712598895306E-01 a       248     0    13     1     8
 -2.5141825833964165E-03 a       249     0    13     1     9
 -1.5126205984128191E-01 a       250     0    13     1    10
  2.7591631072869544E-01 a       251     0    13     1    11
 -7.0813992523747621E-02 a       252     0    13     1    12
  1.1350569430512800E+00 a       253     0    13     1    13
  3.6516523639236170E-01 a       254     0    13     1    14
 -1.4857808322319774E-01 a       255     0    13     1    15
  1.7269654490628228E-01 a       256     0    13     1    16
 -1.7378618381810242E-02 a       257     0    13     1    17
 -1.4572492132699881E+00 a       258     0    13     1    18
 -2.9801734559811910E-01 a       259     0    13     1    19
 -4.2558304985629908E-01 a       260     0    13     1    20
 -1.7095336259325623E-02 a       261     0    14     1     1
 -6.0006109944457472E-02 a       262     0    14     1     2
 -2.6759151885073779E-01 a       263     0    14     1     3
  8.6666099411539507E-02 a       264     0    14     1     4
  2.0201827370512429E-01 a       265     0    14     1     5
 -2.2748087695815596E-02 a       266     0    14     1     6
 -1.1547780389280592E-01 a       267     0    14     1     7
 -4.6813642465712804E-02 a       268     0    14     1     8
 -4.3632701028973306E-02 a       269     0    14     1     9
 -7.8498353844945412E-02 a       270     0    14     1    10
 -1.4613263904043269E-01 a       271     0    14     1    11
  2.9013847096224291E-02 a       272     0    14     1    12
  8.4159803830041416E-02 a       273     0    14     1    13
  1.2770154556127200E-01 a       274     0    14     1    14
 -1.4295089769003178E-01 a       275     0    14     1    15
 -1.4287163874514519E-01 a       276     0    14     1    16
  1.6444322429682229E-01 a       277     0    14     1    17
 -2.2759623414434085E-01 a       278     0    14     1    18
  2.1606791166391744E-02 a       279     0    14     1    19
 -1.2840560926155381E-01 a       280     0    14     1    20
  1.8195949816686355E-01 a       281     0    15     1     1
  8.8366686655101858E-03 a       282     0    15     1     2
 -2.2889391217530156E-02 a       283     0    15     1     3
 -3.0070145506720141E-02 a       284     0    15     1     4
  9.4119179092327782E-02 a       285     0    15     1     5
  4.7891437408576126E-02 a       286     0    15     1     6
 -4.1031262811025072E-02 a       287     0    15     1     7
 -4.1423553099834053E-02 a       288     0    15     1     8
 -3.7145898268970162E-02 a       289     0    15     1     9
  2.9339693748322137E-03 a       290     0    15     1    10
 -7.9944353405423316E-02 a       291     0    15     1    11
  1.5809396712727436E-02 a       292     0    15     1    12
 -2.2667693966434838E-01 a       293     0    15     1    13
 -6.1227861368977496E-02 a       294     0    15     1    14
 -8.9015456139308530E-02 a       295     0    15     1    15
  1.3915967291791906E-01 a       296     0    15     1    16
 -5.0743642841630555E-02 a       297     0    15     1    17
 -1.5041501462103160E-02 a       298     0    15     1    18
 -9.6930888049404404E-02 a       299     0    15     1    19
 -1.1280682347681013E-01 a       300     0    15     1    20
  5.0916172973147666E-01 a       301     0    16     1     1
 -5.6095395400491233E-01 a       302     0    16     1     2
  1.1693700495289569E-01 a       303     0    16     1     3
  2.8577267934464246E-01 a       304     0    16     1     4
 -2.6654198570258725E-01 a       305     0    16     1     5
 -9.6878094073025900E-01 a       306     0    16     1     6
 -1.6823356370421413E-02 a       307     0    16     1     7
 -1.3891562104200900E-01 a       308     0    16     1     8
  7.2492362378842157E-01 a       309     0    16     1     9
  1.4611105774906299E+00 a       310     0    16     1    10
 -4.7850219305520698E-02 a       311     0    16     1    11
 -2.2851388411920459E-01 a       312     0    16     1    12
  1.5770315624220256E-03 a       313     0    16     1    13
 -1.3483913277992002E-01 a       314     0    16     1    14
 -7.3038376630635482E-01 a       315     0    16     1    15
  2.9762066089356339E-02 a       316     0    16     1    16
  4.7411772367490396E-01 a       317     0    16     1    17
 -4.9548445368193261E-01 a       318     0    16     1    18
 -6.1517189977723086E-01 a       319     0    16     1    19
 -6.0153758153248055E-02 a       320     0    16     1    20
 -8.6729671601545866E-01 a       321     0    17     1     1
  7.2900471472892103E-01 a       322     0    17     1     2
  1.1471504114281851E-01 a       323     0    17     1     3
 -4.8400266381735396E-01 a       324     0    17     1     4
 -2.8227636548691221E-01 a       325     0    17     1     5
 -5.6017451844880894E-01 a       326     0    17     1     6
 -1.7123235175385948E-01 a       327     0    17     1     7
 -3.7112877765199137E-01 a       328     0    17     1     8
  2.2129756392112790E-01 a       329     0    17     1     9
 -4.7585221043510484E-01 a       330     0    17     1    10
 -3.1496377895961714E-01 a       331     0    17     1    11
 -2.2501530275463602E-01 a       332     0    17     1    12
 -8.4804153283620010E-01 a       333     0    17     1    13
 -4.2781279611531481E-01 a       334     0    17     1    14
  3.7030722079938178E-01 a       335     0    17     1    15
 -8.4707782645125185E-02 a       336     0    17     1    16
  7.7927942706381914E-01 a       337     0    17     1    17
 -3.7356319680636241E-01 a       338     0    17     1    18
  4.3318149287913227E-01 a       339     0    17     1    19
 -5.7842742610225806E-01 a       340     0    17     1    20
 -1.9704356583767783E-02 a       341     0    18     1     1
  1.5970857828714885E-01 a       342     0    18     1     2
 -1.6012495673402939E-02 a       343     0    18     1     3
 -1.1804783323365925E-01 a       344     0    18     1     4
  1.7213690440631893E-01 a       345     0    18     1     5
  3.2716919527446230E-02 a       346     0    18     1     6
 -4.0425461839437793E-02 a       347     0    18     1     7
  6.7706581181511322E-02 a       348     0    18     1     8
  7.4275382359418066E-02 a       349     0    18     1     9
  5.6679244319374711E-02 a       350     0    18     1    10
 -4.2187942950774243E-02 a       351     0    18     1    11
 -4.1586784570114665E-02 a       352     0    18     1    12
 -5.8773422585198215E-02 a       353     0    18     1    13
 -1.9488302198905982E-01 a       354     0    18     1    14
  2.0620400248783929E-01 a       355     0    18     1    15
 -2.2083584347360030E-01 a       356     0    18     1    16
 -1.4823476223111623E-01 a       357     0    18     1    17
 -2.6762867259228529E-01 a       358     0    18     1    18
 -1.1429636004387855E-01 a       359     0    18     1    19
 -7.1882669436866123E-02 a       360     0    18     1    20
 -3.4585571188095451E-02 a       361     0    19     1     1
 -3.0429571998058163E-02 a       362     0    19     1     2
  6.6271729928123094E-02 a       363     0    19     1     3
  2.2469442979705689E-01 a       364     0    19     1     4
 -2.3862082903687975E-02 a       365     0    19     1     5
  8.0623253442660317E-02 a       366     0    19     1     6
 -4.1745697838234619E-02 a       367     0    19     1     7
 -8.2286915120230286E-02 a       368     0    19     1     8
