################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.1340887011245722E-01 a         1     0     1     1     1
 -9.9017242926024138E-02 a         2     0     1     1     2
  5.9376281964845810E-02 a         3     0     1     1     3
 -7.8636505865127904E-01 a         4     0     1     1     4
 -4.5199126944486073E-01 a         5     0     1     1     5
  1.1919681235822250E+00 a         6     0     1     1     6
 -3.7478895105253035E-01 a         7     0     1     1     7
 -6.5029836238941052E-01 a         8     0     1     1     8
  4.9357352598652704E-01 a         9     0     1     1     9
  1.9586814499375174E-01 a        10     0     1     1    10
 -3.4473561664650731E-01 a        11     0     1     1    11
  1.5061987446145750E-01 a        12     0     1     1    12
 -1.1570323184599060E-01 a        13     0     1     1    13
  6.4551873813200850E-02 a        14     0     1     1    14
 -2.6891192755617350E+00 a        15     0     1     1    15
 -4.3766650213433338E-02 a        16     0     1     1    16
 -1.9919903113934423E-01 a        17     0     1     1    17
  1.1013181375119279E+00 a        18     0     1     1    18
  4.7476244223558162E-01 a        19     0     1     1    19
 -2.0000944268653457E-02 a        20     0     1     1    20
 -2.2248313620607515E-02 a        21     0     2     1     1
  1.3911642990328731E-02 a        22     0     2     1     2
 -1.6145266465567179E-01 a        23     0     2     1     3
  1.2595535078476092E-02 a        24     0     2     1     4
  6.2564425655555145E-02 a        25     0     2     1     5
  3.0219815371714570E-01 a        26     0     2     1     6
  5.6414671687268624E-02 a        27     0     2     1     7
 -4.1878898218394404E-02 a        28     0     2     1     8
 -4.1329837318649768E-02 a        29     0     2     1     9
  1.1588172037401322E-01 a        30     0     2     1    10
 -1.1848585313728251E-01 a        31     0     2     1    11
  3.3323564833104524E-01 a        32     0     2     1    12
 -1.1495856252294367E-01 a        33     0     2     1    13
 -1.0397574333992668E-01 a        34     0     2     1    14
 -1.9325237491974162E-01 a        35     0     2     1    15
  1.5299051126169028E-01 a        36     0     2     1    16
 -6.3281718378065330E-02 a        37     0     2     1    17
  1.0374226295121723E-01 a        38     0     2     1    18
  2.1503393407410332E-01 a        39     0     2     1    19
 -1.3380370906443029E-01 a        40     0     2     1    20
  4.8572019765393062E-02 a        41     0     3     1     1
