################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  8.5377032935930866E-02 a         1     0     1     1     1
  1.2346692693573019E-01 a         2     0     1     1     2
 -2.0777687109848292E-01 a         3     0     1     1     3
 -4.6934538052975795E-02 a         4     0     1     1     4
 -3.8193593345413161E-02 a         5     0     1     1     5
  3.1752518448685672E-02 a         6     0     1     1     6
  7.9619445718093276E-02 a         7     0     1     1     7
 -7.4404004712591482E-02 a         8     0     1     1     8
  1.2026241712751404E-01 a         9     0     1     1     9
 -1.6086185957370208E-01 a        10     0     1     1    10
 -5.6982817950497845E-02 a        11     0     1     1    11
  1.1841776759506999E-01 a        12     0     1     1    12
 -1.6737705980604631E-01 a        13     0     1     1    13
  1.3874621111970697E-02 a        14     0     1     1    14
 -1.8718989954904907E-02 a        15     0     1     1    15
  5.9026978648043682E-02 a        16     0     1     1    16
 -1.1934763841861951E-01 a        17     0     1     1    17
  1.4027180640486060E-02 a        18     0     1     1    18
 -1.9191813580883599E-01 a        19     0     1     1    19
  4.7921151725968442E-01 a        20     0     1     1    20
  1.4824979512186401E-01 a        21     0     2     1     1
 -1.4373938731017788E-01 a        22     0     2     1     2
 -5.0183875551704071E-01 a        23     0     2     1     3
 -1.2679747786971235E-01 a        24     0     2     1     4
  6.0295770459256037E-01 a        25     0     2     1     5
  6.1941836340267994E-02 a        26     0     2     1     6
  6.6104653010812353E-01 a        27     0     2     1     7
  3.6963516378229113E-03 a        28     0     2     1     8
  2.4950380366507152E-01 a        29     0     2     1     9
  2.0754269299448008E-01 a        30     0     2     1    10
 -8.0145258562267629E-01 a        31     0     2     1    11
  4.2960089862214090E-01 a        32     0     2     1    12
 -2.2523859996602449E-01 a        33     0     2     1    13
  2.2248312812154644E-01 a        34     0     2     1    14
  3.6954941198741320E-01 a        35     0     2     1    15
 -4.0971399550148058E-01 a        36     0     2     1    16
  8.0519834762263798E-01 a        37     0     2     1    17
 -9.4586605305264915E-01 a        38     0     2     1    18
 -1.9233903221610832E-01 a        39     0     2     1    19
  3.6930435257213368E-01 a        40     0     2     1    20
  5.4176948838019788E-02 a        41     0     3     1     1
  6.3540303315198068E-02 a        42     0     3     1     2
  9.5895549284027558E-03 a        43     0     3     1     3
  1.7605462569396751E-01 a        44     0     3     1     4
  2.1406947689754829E-02 a        45     0     3     1     5
  1.6537837181969489E-01 a        46     0     3     1     6
 -5.7217282931977469E-02 a        47     0     3     1     7
 -2.8409283214708486E-01 a        48     0     3     1     8
 -7.3984816678027865E-02 a        49     0     3     1     9
 -1.3113519625798323E-01 a        50     0     3     1    10
 -9.9898351363841120E-02 a        51     0     3     1    11
 -1.0725147922487241E-01 a        52     0     3     1    12
  1.4636347116273316E-01 a        53     0     3     1    13
  1.5267824980002664E-01 a        54     0     3     1    14
 -8.8782635746056604E-02 a        55     0     3     1    15
 -7.2347963764179263E-02 a        56     0     3     1    16
  3.6296423044069555E-02 a        57     0     3     1    17
  2.5237618248766431E-02 a        58     0     3     1    18
  1.1295902532560510E-01 a        59     0     3     1    19
  1.8759055438347785E-02 a        60     0     3     1    20
 -2.3280492795918961E-01 a        61     0     4     1     1
 -1.3074169554320736E-01 a        62     0     4     1     2
  1.7379046690527636E-01 a        63     0     4     1     3
  2.7453638509056677E-01 a        64     0     4     1     4
 -7.9567197170937271E-02 a        65     0     4     1     5
  2.5984720516376972E-02 a        66     0     4     1     6
 -7.6142428565235995E-02 a        67     0     4     1     7
 -2.3408966012655255E-02 a        68     0     4     1     8
 -1.4411046012945231E-01 a        69     0     4     1     9
  2.6065376412836606E-02 a        70     0     4     1    10
 -2.4241425261678643E-03 a        71     0     4     1    11
 -6.1179023224767433E-02 a        72     0     4     1    12
  2.6868114940187826E-01 a        73     0     4     1    13
 -8.3397688060422692E-02 a        74     0     4     1    14
  2.6849872703696164E-02 a        75     0     4     1    15
 -3.6549844200056365E-02 a        76     0     4     1    16
  1.8773576932566791E-01 a        77     0     4     1    17
 -2.2921511606646610E-02 a        78     0     4     1    18
  1.9186029542789076E-01 a        79     0     4     1    19
  1.7782477343895743E-02 a        80     0     4     1    20
 -1.8884919780567108E-01 a        81     0     5     1     1
 -1.1688107893726489E+00 a        82     0     5     1     2
  7.4249803308217144E-01 a        83     0     5     1     3
  8.7041980577377620E-01 a        84     0     5     1     4
  5.9092240757129466E-03 a        85     0     5     1     5
  4.4530281678921424E-01 a        86     0     5     1     6
 -1.7721841975284692E-02 a        87     0     5     1     7
  9.4636333992091870E-01 a        88     0     5     1     8
 -5.6881850897688324E-01 a        89     0     5     1     9
 -1.1682751647205130E+00 a        90     0     5     1    10
  8.3322506401114682E-01 a        91     0     5     1    11
  8.7343068536325075E-01 a        92     0     5     1    12
  3.9449742038944663E-01 a        93     0     5     1    13
 -8.9004240813171898E-01 a        94     0     5     1    14
  8.4707948480164408E-01 a        95     0     5     1    15
  1.2379102732660703E+00 a        96     0     5     1    16
 -7.7875544874808478E-01 a        97     0     5     1    17
  2.5853576086406582E-01 a        98     0     5     1    18
  1.1892151698945674E-01 a        99     0     5     1    19
 -4.2766123108173910E-02 a       100     0     5     1    20
  1.5873754989967195E-01 a       101     0     6     1     1
 -1.4263576894954977E-01 a       102     0     6     1     2
 -1.2399772017722628E-01 a       103     0     6     1     3
 -5.9011806048683911E-02 a       104     0     6     1     4
  4.3415830378306396E-02 a       105     0     6     1     5
 -1.6107519078740137E-01 a       106     0     6     1     6
  7.6459886427168305E-02 a       107     0     6     1     7
  2.3357590138918810E-01 a       108     0     6     1     8
  1.0775621480860401E-01 a       109     0     6     1     9
  5.6731836238001355E-02 a       110     0     6     1    10
  2.7678799849643976E-01 a       111     0     6     1    11
  9.4640240672518930E-02 a       112     0     6     1    12
 -8.3439739487281853E-02 a       113     0     6     1    13
 -1.5399201508060364E-01 a       114     0     6     1    14
 -3.0646306515961837E-02 a       115     0     6     1    15
  1.0646612225822681E-01 a       116     0     6     1    16
