################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.8911512340256112E-01 a         1     0     1     1     1
  2.1126039127429438E-02 a         2     0     1     1     2
  4.6059447225162198E-01 a         3     0     1     1     3
  4.6778491050661641E-01 a         4     0     1     1     4
  2.3003459473380317E-01 a         5     0     1     1     5
  2.4392636458156167E-01 a         6     0     1     1     6
 -3.4933888480460645E-01 a         7     0     1     1     7
  2.3587406289226581E-01 a         8     0     1     1     8
  2.7026816084661659E-01 a         9     0     1     1     9
  8.1580341182765093E-01 a        10     0     1     1    10
  1.7352565895743002E-01 a        11     0     1     1    11
  1.8670345108604683E-01 a        12     0     1     1    12
  2.2601312142555541E-01 a        13     0     1     1    13
 -1.5209923207731432E-01 a        14     0     1     1    14
  4.5133492264200920E-01 a        15     0     1     1    15
  2.6477937881500641E-01 a        16     0     1     1    16
 -1.0686880523027627E-01 a        17     0     1     1    17
 -9.0808773035031853E-01 a        18     0     1     1    18
  1.8429709747188863E-01 a        19     0     1     1    19
 -2.9716064533474473E-01 a        20     0     1     1    20
 -1.5939468116116049E-02 a        21     0     2     1     1
  2.3705294688258613E-01 a        22     0     2     1     2
 -9.8496307759833368E-02 a        23     0     2     1     3
  8.0696026801873974E-02 a        24     0     2     1     4
  4.3010783051562362E-02 a        25     0     2     1     5
 -9.3403569968317460E-02 a        26     0     2     1     6
 -1.5762468803429763E-01 a        27     0     2     1     7
  1.4268698399321900E-01 a        28     0     2     1     8
 -5.3293473674338621E-02 a        29     0     2     1     9
 -1.2180938235638954E-01 a        30     0     2     1    10
 -4.4979739918772632E-03 a        31     0     2     1    11
 -1.0480254158450326E-01 a        32     0     2     1    12
  1.4104243560850001E-02 a        33     0     2     1    13
 -4.5524840994903309E-02 a        34     0     2     1    14
  1.8442989550405009E-01 a        35     0     2     1    15
  6.6303439382070326E-02 a        36     0     2     1    16
 -1.0363047427410046E-01 a        37     0     2     1    17
 -1.8743570363219006E-01 a        38     0     2     1    18
  1.9253182894607213E-01 a        39     0     2     1    19
  3.1331879668631735E-01 a        40     0     2     1    20
 -1.8400244317172904E-01 a        41     0     3     1     1
  9.3118496394078806E-02 a        42     0     3     1     2
 -5.6240857692122989E-02 a        43     0     3     1     3
  8.4534719635460345E-02 a        44     0     3     1     4
 -1.1630453832648965E-01 a        45     0     3     1     5
  2.4361829195736879E-03 a        46     0     3     1     6
 -6.1331275285805606E-02 a        47     0     3     1     7
  9.5113227100725020E-02 a        48     0     3     1     8
 -1.1303660693778486E-01 a        49     0     3     1     9
  1.1898991358315116E-01 a        50     0     3     1    10
 -4.9410337043193565E-02 a        51     0     3     1    11
 -2.4523049662727547E-01 a        52     0     3     1    12
 -5.6980564273837492E-02 a        53     0     3     1    13
 -1.0216463622410338E-01 a        54     0     3     1    14
  3.1337051568521616E-02 a        55     0     3     1    15
 -8.8844517165968140E-02 a        56     0     3     1    16
 -6.8271075406838621E-03 a        57     0     3     1    17
  1.6412734924256442E-01 a        58     0     3     1    18
 -8.3483733916358049E-02 a        59     0     3     1    19
  1.2481588460741082E-02 a        60     0     3     1    20
  2.4091112289898561E-01 a        61     0     4     1     1
  4.2089205199544455E-01 a        62     0     4     1     2
 -3.0239805221344407E-01 a        63     0     4     1     3
  6.4540744651983029E-01 a        64     0     4     1     4
 -4.3054933964806258E-01 a        65     0     4     1     5
 -6.0044111393676569E-01 a        66     0     4     1     6
  8.5882281415035865E-04 a        67     0     4     1     7
 -2.2932638157278931E-01 a        68     0     4     1     8
  3.6468515771586579E-01 a        69     0     4     1     9
  4.1834805217398252E-01 a        70     0     4     1    10
  3.1722801226758746E-01 a        71     0     4     1    11
 -3.2840676121819734E-02 a        72     0     4     1    12
  8.3516618346180127E-02 a        73     0     4     1    13
 -2.6133033835345770E-01 a        74     0     4     1    14
 -7.0251852859954167E-01 a        75     0     4     1    15
 -4.3881190102727891E-01 a        76     0     4     1    16
  4.3009286364329358E-01 a        77     0     4     1    17
  1.4580110259003554E+00 a        78     0     4     1    18
 -6.6087592712551868E-01 a        79     0     4     1    19
 -1.8988603718733094E-01 a        80     0     4     1    20
  1.4252992062859501E-01 a        81     0     5     1     1
 -2.1475791980752090E-01 a        82     0     5     1     2
 -5.8299359818580122E-02 a        83     0     5     1     3
 -2.9095013391412881E-02 a        84     0     5     1     4
 -1.0423014910500332E-01 a        85     0     5     1     5
  2.0250532635087465E-01 a        86     0     5     1     6
  4.5481811084824453E-03 a        87     0     5     1     7
 -1.8239982401367394E-01 a        88     0     5     1     8
  2.6532034170063784E-01 a        89     0     5     1     9
  2.8819220670348776E-02 a        90     0     5     1    10
 -1.5064019159883385E-01 a        91     0     5     1    11
 -2.4968004080303446E-02 a        92     0     5     1    12
  2.2518781667745449E-01 a        93     0     5     1    13
  2.7930011388663323E-01 a        94     0     5     1    14
 -2.8541529445649172E-01 a        95     0     5     1    15
 -2.1600230478876201E-01 a        96     0     5     1    16
  1.2047925118715484E-01 a        97     0     5     1    17
 -3.4496713578898497E-02 a        98     0     5     1    18
 -7.1667712788905880E-02 a        99     0     5     1    19
 -2.4585445609724796E-01 a       100     0     5     1    20
  3.6809724481155653E-01 a       101     0     6     1     1
 -6.6953288742265082E-02 a       102     0     6     1     2
  7.5634327849390018E-02 a       103     0     6     1     3
 -7.5786553980832796E-02 a       104     0     6     1     4
  9.8799765846030868E-02 a       105     0     6     1     5
  1.0777396225550266E-01 a       106     0     6     1     6
  1.0526235483069313E-01 a       107     0     6     1     7
 -1.5193395935584522E-01 a       108     0     6     1     8
  3.3361705991135743E-01 a       109     0     6     1     9
 -2.5349884748836315E-02 a       110     0     6     1    10
  1.1309906831394896E-01 a       111     0     6     1    11
  4.9199136052636655E-01 a       112     0     6     1    12
 -5.8681623289006848E-02 a       113     0     6     1    13
  1.4986153693751020E-01 a       114     0     6     1    14
 -1.1254211912328295E-01 a       115     0     6     1    15
 -6.9650796216486913E-02 a       116     0     6     1    16
 -2.2035570395020376E-03 a       117     0     6     1    17
  2.5232610600383020E-02 a       118     0     6     1    18
  1.0549220284515691E-01 a       119     0     6     1    19
 -3.7819684885876954E-02 a       120     0     6     1    20
  3.2043023456985170E-01 a       121     0     7     1     1
 -4.4377813120442017E-01 a       122     0     7     1     2
 -2.2659098691033358E-01 a       123     0     7     1     3
 -1.1841630716929535E-01 a       124     0     7     1     4
  3.7012088656026537E-01 a       125     0     7     1     5
  5.0233497005051619E-01 a       126     0     7     1     6
 -1.4939481928220386E-01 a       127     0     7     1     7
 -1.4414073678581685E-01 a       128     0     7     1     8
  2.1475919931746057E-01 a       129     0     7     1     9
 -1.2703742293969528E-01 a       130     0     7     1    10
 -2.8933610268963922E-01 a       131     0     7     1    11
 -9.0291376565136000E-02 a       132     0     7     1    12
 -3.9908117704830165E-01 a       133     0     7     1    13
  2.5549280009881986E-01 a       134     0     7     1    14
  5.7228594910063391E-01 a       135     0     7     1    15
  4.5437561195021881E-01 a       136     0     7     1    16
  3.7607146921564616E-01 a       137     0     7     1    17
 -9.9370615240378202E-01 a       138     0     7     1    18
  8.2069441706603641E-01 a       139     0     7     1    19
  2.7729954188197775E-01 a       140     0     7     1    20
 -1.8396134980265111E-01 a       141     0     8     1     1
  1.8469716322501586E-01 a       142     0     8     1     2
  1.3290847608948339E-01 a       143     0     8     1     3
