################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.3175496200615261E-02 a         1     0     1     1     1
 -1.5527722484904904E-01 a         2     0     1     1     2
  7.3122015905657686E-02 a         3     0     1     1     3
 -8.6019188278201278E-02 a         4     0     1     1     4
  8.4182410508241323E-02 a         5     0     1     1     5
 -4.6174123115023814E-02 a         6     0     1     1     6
  2.1541448243860584E-01 a         7     0     1     1     7
 -1.9212926012631890E-01 a         8     0     1     1     8
 -1.5319006793868349E-02 a         9     0     1     1     9
 -2.6331025493330173E-02 a        10     0     1     1    10
  9.2423489286019025E-02 a        11     0     1     1    11
 -3.6688691661073171E-02 a        12     0     1     1    12
  2.0471203639693489E-01 a        13     0     1     1    13
  2.3096709933007675E-01 a        14     0     1     1    14
 -1.0484352052251093E-01 a        15     0     1     1    15
 -2.7142225939196088E-02 a        16     0     1     1    16
  1.3040078929857513E-01 a        17     0     1     1    17
  2.6934579654480498E-02 a        18     0     1     1    18
  1.0132792424338592E-02 a        19     0     1     1    19
 -6.4549314226975728E-03 a        20     0     1     1    20
 -8.7564069597820882E-01 a        21     0     2     1     1
 -5.1900982825504273E-03 a        22     0     2     1     2
 -2.5238657038693285E-01 a        23     0     2     1     3
 -7.9866083740368771E-02 a        24     0     2     1     4
  1.4013643917526503E-01 a        25     0     2     1     5
 -4.0765386180084767E-01 a        26     0     2     1     6
  1.5731844356624858E-01 a        27     0     2     1     7
 -5.6737089522412187E-01 a        28     0     2     1     8
 -3.0505945917718397E-01 a        29     0     2     1     9
  1.4579521122223876E-01 a        30     0     2     1    10
 -1.4132818124090720E-02 a        31     0     2     1    11
  1.4472975139970742E-01 a        32     0     2     1    12
 -7.2800680076019614E-02 a        33     0     2     1    13
  4.4721612014789014E-01 a        34     0     2     1    14
  1.0571890119923694E-01 a        35     0     2     1    15
 -3.0576519636413679E-01 a        36     0     2     1    16
 -7.1992516200400605E-02 a        37     0     2     1    17
 -3.8270935084803287E-01 a        38     0     2     1    18
  9.1853456175137640E-02 a        39     0     2     1    19
 -1.0434999667833371E+00 a        40     0     2     1    20
  5.4514113659590623E-03 a        41     0     3     1     1
 -1.2489836824739869E-01 a        42     0     3     1     2
  1.5380927722927107E-01 a        43     0     3     1     3
 -1.6291907885419407E-01 a        44     0     3     1     4
 -2.9249300720640631E-03 a        45     0     3     1     5
 -4.3783261104309038E-02 a        46     0     3     1     6
 -1.8313046545832673E-01 a        47     0     3     1     7
  5.9445270289114512E-02 a        48     0     3     1     8
  9.7828292180367014E-03 a        49     0     3     1     9
 -1.4469592516842147E-01 a        50     0     3     1    10
  1.9512159460676881E-01 a        51     0     3     1    11
