################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3922077463057045E-01 a         1     0     1     1     1
 -6.0422067047128192E-01 a         2     0     1     1     2
  3.7930149332087137E-01 a         3     0     1     1     3
 -4.7638334556082016E-03 a         4     0     1     1     4
 -2.9801121104420231E-01 a         5     0     1     1     5
 -3.1641120325895122E-01 a         6     0     1     1     6
  6.6115106807739077E-01 a         7     0     1     1     7
 -6.7362239963394563E-02 a         8     0     1     1     8
  1.4141226539773591E-01 a         9     0     1     1     9
 -2.3666351370405764E-01 a        10     0     1     1    10
 -1.9526009863663146E-01 a        11     0     1     1    11
 -3.4132354564731474E-02 a        12     0     1     1    12
  9.2420544291402382E-02 a        13     0     1     1    13
 -9.7011093860035646E-02 a        14     0     1     1    14
 -1.8699650997571975E-02 a        15     0     1     1    15
 -8.5827462890619433E-03 a        16     0     1     1    16
  2.0443934538513114E-01 a        17     0     1     1    17
 -1.8338601954385531E-01 a        18     0     1     1    18
 -7.2364372308697564E-02 a        19     0     1     1    19
 -1.7359635192343303E-01 a        20     0     1     1    20
 -1.5081994992265568E-01 a        21     0     2     1     1
  3.0463048559750554E-02 a        22     0     2     1     2
  1.1313059652403952E-01 a        23     0     2     1     3
 -9.3333780455286078E-02 a        24     0     2     1     4
 -1.1131220883324165E-01 a        25     0     2     1     5
  1.1365007405735637E-01 a        26     0     2     1     6
  1.5642821365391149E-01 a        27     0     2     1     7
 -4.3435072491475449E-02 a        28     0     2     1     8
  2.7965444356574432E-01 a        29     0     2     1     9
 -2.9320950307054039E-01 a        30     0     2     1    10
  3.6715942118502112E-02 a        31     0     2     1    11
 -6.0198746334588276E-03 a        32     0     2     1    12
 -6.8499323800781123E-02 a        33     0     2     1    13
  2.0217380157202321E-02 a        34     0     2     1    14
  6.3727873117078018E-02 a        35     0     2     1    15
  2.5388724910661492E-02 a        36     0     2     1    16
  7.3437043666617657E-02 a        37     0     2     1    17
  1.1743138721549318E-03 a        38     0     2     1    18
 -9.1377758623729130E-04 a        39     0     2     1    19
 -5.4637906318517407E-02 a        40     0     2     1    20
 -1.2431460576848024E+00 a        41     0     3     1     1
  2.0141396107198159E-01 a        42     0     3     1     2
  5.7595798364628581E-02 a        43     0     3     1     3
 -7.8444663291036471E-02 a        44     0     3     1     4
 -2.6481862594359756E-01 a        45     0     3     1     5
  7.9507226396606928E-02 a        46     0     3     1     6
  4.0460987982041718E-01 a        47     0     3     1     7
 -6.1514769791689139E-01 a        48     0     3     1     8
  8.3513477919704604E-01 a        49     0     3     1     9
  3.6369998585278313E-01 a        50     0     3     1    10
  1.1320104261745380E-01 a        51     0     3     1    11
 -4.8622496145982180E-01 a        52     0     3     1    12
  3.3541545986667926E-01 a        53     0     3     1    13
 -1.2461580475369672E-02 a        54     0     3     1    14
 -5.3003920701501384E-01 a        55     0     3     1    15
  3.7588985182565027E-01 a        56     0     3     1    16
 -2.3125073040692595E-01 a        57     0     3     1    17
  2.8526883967643846E-01 a        58     0     3     1    18
 -1.4911939825459797E-01 a        59     0     3     1    19
  2.8118886795780611E-02 a        60     0     3     1    20
  1.0811849612152639E-01 a        61     0     4     1     1
