################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.4357022086753313E-01 a         1     0     1     1     1
 -1.2895575512303134E-01 a         2     0     1     1     2
  2.1074086041675252E-01 a         3     0     1     1     3
  6.5057705870595151E-01 a         4     0     1     1     4
 -6.2772881659680724E-01 a         5     0     1     1     5
  2.1959455141718667E-01 a         6     0     1     1     6
  2.8728287863690249E-02 a         7     0     1     1     7
 -6.8947470181886128E-01 a         8     0     1     1     8
  6.8614673730747616E-02 a         9     0     1     1     9
 -9.6113306071182458E-02 a        10     0     1     1    10
 -2.9480881069271236E-01 a        11     0     1     1    11
 -3.3631992801221527E-01 a        12     0     1     1    12
  2.8054095015190766E-01 a        13     0     1     1    13
 -2.6192275631905965E-01 a        14     0     1     1    14
  6.0103564300809886E-01 a        15     0     1     1    15
  1.8774064797158302E-01 a        16     0     1     1    16
  6.4418696127394232E-02 a        17     0     1     1    17
  4.6562802695158841E-02 a        18     0     1     1    18
 -3.8235774689084878E-01 a        19     0     1     1    19
 -1.9230461507426597E-01 a        20     0     1     1    20
  1.2867493622706025E-02 a        21     0     2     1     1
  4.5070658013055521E-02 a        22     0     2     1     2
 -2.7591659588525042E-02 a        23     0     2     1     3
  5.0580257221711222E-02 a        24     0     2     1     4
  1.5655692949015751E-01 a        25     0     2     1     5
  1.6511731427166998E-02 a        26     0     2     1     6
 -1.0780021634914659E-01 a        27     0     2     1     7
  2.1849979030931294E-02 a        28     0     2     1     8
 -7.9186941708584521E-02 a        29     0     2     1     9
  1.4552708886291757E-01 a        30     0     2     1    10
  6.5327360552033351E-02 a        31     0     2     1    11
 -1.6648773394677135E-01 a        32     0     2     1    12
 -1.0705681751761409E-01 a        33     0     2     1    13
 -1.2126537959764686E-01 a        34     0     2     1    14
  1.0776818623842895E-01 a        35     0     2     1    15
 -1.8590004232682114E-01 a        36     0     2     1    16
 -6.0060862082190074E-02 a        37     0     2     1    17
  5.8206214551922542E-02 a        38     0     2     1    18
  2.6502863370035636E-02 a        39     0     2     1    19
 -7.8849290735061500E-02 a        40     0     2     1    20
  2.3939191063105807E-02 a        41     0     3     1     1
 -1.3142933475747368E-01 a        42     0     3     1     2
 -1.6836888087972911E-02 a        43     0     3     1     3
  7.9018886218818876E-02 a        44     0     3     1     4
  6.1765589621239500E-02 a        45     0     3     1     5
 -1.7246211627593912E-02 a        46     0     3     1     6
  6.6467918578099888E-02 a        47     0     3     1     7
  2.6167208938583758E-01 a        48     0     3     1     8
 -1.2479375769184430E-01 a        49     0     3     1     9
  2.2702039046932720E-01 a        50     0     3     1    10
 -1.1138551268791011E-01 a        51     0     3     1    11
  2.4748782000816236E-02 a        52     0     3     1    12
 -2.1952061455979006E-02 a        53     0     3     1    13
 -3.2319416886501750E-03 a        54     0     3     1    14
  2.1591100806706470E-01 a        55     0     3     1    15
 -1.8207495887067121E-01 a        56     0     3     1    16
 -1.4739821123346236E-02 a        57     0     3     1    17
 -7.0924899810170486E-02 a        58     0     3     1    18
  4.6824524886694446E-02 a        59     0     3     1    19
 -6.7153153722590245E-02 a        60     0     3     1    20
 -1.9099065102433160E-01 a        61     0     4     1     1
  1.4599178955515066E-01 a        62     0     4     1     2
 -1.8765586818306326E-01 a        63     0     4     1     3
 -5.6295932358923662E-02 a        64     0     4     1     4
  8.1794029206134222E-01 a        65     0     4     1     5
 -7.4211206955301229E-03 a        66     0     4     1     6
 -1.2866925617257474E-01 a        67     0     4     1     7
  6.4848498653584685E-01 a        68     0     4     1     8
